ANO_ELEICAO,NUM_TURNO,UF,COD_MUN_IBGE,NOME_MUNICIPIO,SIGLA_PARTIDO,QTDE_VOTOS
2000,1,AL,2703908,Jundiá,PSD,995
2000,1,AL,2705002,Mata Grande,PSD,2312
2000,1,AL,2707503,Porto Real do Colégio,PSD,3606
2000,1,AL,2708303,São José da Laje,PSD,3550
2000,1,AL,2708907,Satuba,PSD,3147
2000,1,AL,2709152,Teotônio Vilela,PSD,2579
2000,1,AL,2700201,Anadia,PSDB,4366
2000,1,AL,2700300,Arapiraca,PSDB,46015
2000,1,AL,2700607,Barra de São Miguel,PSDB,1380
2000,1,AL,2700706,Batalha,PSDB,2973
2000,1,AL,2700805,Belém,PSDB,663
2000,1,AL,2700904,Belo Monte,PSDB,1814
2000,1,AL,2701001,Boca da Mata,PSDB,4172
2000,1,AL,2701209,Cacimbinhas,PSDB,2894
2000,1,AL,2701308,Cajueiro,PSDB,4090
2000,1,AL,2701506,Campo Grande,PSDB,2574
2000,1,AL,2702504,Dois Riachos,PSDB,3221
2000,1,AL,2702553,Estrela de Alagoas,PSDB,997
2000,1,AL,2702603,Feira Grande,PSDB,4536
2000,1,AL,2702702,Feliz Deserto,PSDB,1066
2000,1,AL,2702900,Girau do Ponciano,PSDB,4279
2000,1,AL,2703205,Igreja Nova,PSDB,6565
2000,1,AL,2703304,Inhapi,PSDB,4230
2000,1,AL,2703700,Jaramataia,PSDB,2054
2000,1,AL,2703759,Jequiá da Praia,PSDB,1755
2000,1,AL,2703809,Joaquim Gomes,PSDB,4371
2000,1,AL,2704500,Maragogi,PSDB,4077
2000,1,AL,2704708,Marechal Deodoro,PSDB,4354
2000,1,AL,2704807,Maribondo,PSDB,50
2000,1,AL,2704906,Mar Vermelho,PSDB,1789
2000,1,AL,2705606,Novo Lino,PSDB,3324
2000,1,AL,2705705,Olho d'Água das Flores,PSDB,3490
2000,1,AL,2706000,Olivença,PSDB,4102
2000,1,AL,2706307,Palmeira dos Índios,PSDB,6238
2000,1,AL,2706406,Pão de Açúcar,PSDB,8618
2000,1,AL,2706505,Passo de Camaragibe,PSDB,1995
2000,1,AL,2706604,Paulo Jacinto,PSDB,2402
2000,1,AL,2706703,Penedo,PSDB,10238
2000,1,AL,2707107,Piranhas,PSDB,4021
2000,1,AL,2707305,Porto Calvo,PSDB,5580
2000,1,AL,2707602,Quebrangulo,PSDB,2997
2000,1,AL,2707800,Roteiro,PSDB,1819
2000,1,AL,2707909,Santa Luzia do Norte,PSDB,1160
2000,1,AL,2708006,Santana do Ipanema,PSDB,4970
2000,1,AL,2708204,São Brás,PSDB,2288
2000,1,AL,2708303,São José da Laje,PSDB,1174
2000,1,AL,2708402,São José da Tapera,PSDB,7185
2000,1,AL,2708808,São Sebastião,PSDB,6460
2000,1,AL,2709004,Tanque d'Arca,PSDB,1449
2000,1,AL,2709103,Taquarana,PSDB,3806
2000,1,AL,2709202,Traipu,PSDB,4388
2000,1,AL,2709400,Viçosa,PSDB,6695
2000,1,AL,2700102,Água Branca,PSL,2534
2000,1,AL,2701357,Campestre,PSL,867
2000,1,AL,2702009,Coité do Nóia,PSL,1400
2000,1,AL,2702207,Coqueiro Seco,PSL,806
2000,1,AL,2703502,Jacuípe,PSL,148
2000,1,AL,2704807,Maribondo,PSL,4371
2000,1,AL,2705101,Matriz de Camaragibe,PSL,90
2000,1,AL,2705507,Murici,PSL,31
2000,1,AL,2707107,Piranhas,PSL,2841
2000,1,AL,2707206,Poço das Trincheiras,PSL,3215
2000,1,AL,2708956,Senador Rui Palmeira,PSL,2048
2000,1,AL,2706448,Paripueira,PST,755
2000,1,AL,2707008,Pindoba,PST,329
2000,1,AL,2700102,Água Branca,PT,731
2000,1,AL,2700508,Barra de Santo Antônio,PT,184
2000,1,AL,2701357,Campestre,PT,91
2000,1,AL,2702207,Coqueiro Seco,PT,99
2000,1,AL,2702900,Girau do Ponciano,PT,125
2000,1,AL,2703106,Igaci,PT,1012
2000,1,AL,2703304,Inhapi,PT,2239
2000,1,AL,2704302,Maceió,PT,49310
2000,1,AL,2706000,Olivença,PT,540
2000,1,AL,2706307,Palmeira dos Índios,PT,4694
2000,1,AL,2706406,Pão de Açúcar,PT,1137
2000,1,AL,2706422,Pariconha,PT,51
2000,1,AL,2707909,Santa Luzia do Norte,PT,656
2000,1,AL,2708709,São Miguel dos Milagres,PT,37
2000,1,AL,2708808,São Sebastião,PT,219
2000,1,AL,2709301,União dos Palmares,PT,2316
2000,1,AL,2705705,Olho d'Água das Flores,PT do B,31
2000,1,AL,2708006,Santana do Ipanema,PT do B,6693
2000,1,AL,2701100,Branquinha,PTB,3973
2000,1,AL,2703106,Igaci,PTB,6753
2000,1,AL,2704906,Mar Vermelho,PTB,354
2000,1,AL,2705002,Mata Grande,PTB,272
2000,1,AL,2706109,Ouro Branco,PTB,571
2000,1,AL,2706307,Palmeira dos Índios,PTB,8049
2000,1,AL,2706448,Paripueira,PTB,1390
2000,1,AL,2706802,Piaçabuçu,PTB,3910
2000,1,AL,2707800,Roteiro,PTB,850
2000,1,AL,2708501,São Luís do Quitunde,PTB,22
2000,1,AL,2709004,Tanque d'Arca,PTB,680
2000,1,AL,2709301,União dos Palmares,PTB,8718
2000,1,AL,2704302,Maceió,PV,17234
2000,1,AM,1304203,Tefé,PAN,150
2000,1,AM,1302603,Manaus,PC do B,9409
2000,1,AM,1300706,Boca do Acre,PDT,138
2000,1,AM,1300805,Borba,PDT,171
2000,1,AM,1301159,Careiro da Várzea,PDT,3231
2000,1,AM,1301506,Envira,PDT,1790
2000,1,AM,1301852,Iranduba,PDT,487
2000,1,AM,1301902,Itacoatiara,PDT,1947
2000,1,AM,1302553,Manaquiri,PDT,82
2000,1,AM,1302702,Manicoré,PDT,259
2000,1,AM,1303809,São Gabriel da Cachoeira,PDT,732
2000,1,AM,1304401,Urucurituba,PDT,1201
2000,1,AM,1300029,Alvarães,PFL,1341
2000,1,AM,1300102,Anori,PFL,433
2000,1,AM,1300144,Apuí,PFL,1360
2000,1,AM,1300201,Atalaia do Norte,PFL,740
2000,1,AM,1300300,Autazes,PFL,1925
2000,1,AM,1300409,Barcelos,PFL,2687
2000,1,AM,1300508,Barreirinha,PFL,3995
2000,1,AM,1300607,Benjamin Constant,PFL,5431
2000,1,AM,1300706,Boca do Acre,PFL,2228
2000,1,AM,1300839,Caapiranga,PFL,1803
2000,1,AM,1301209,Coari,PFL,5236
2000,1,AM,1301407,Eirunepé,PFL,3801
2000,1,AM,1301506,Envira,PFL,2621
2000,1,AM,1301704,Humaitá,PFL,6267
2000,1,AM,1301803,Ipixuna,PFL,2487
2000,1,AM,1301852,Iranduba,PFL,1246
2000,1,AM,1302108,Japurá,PFL,757
2000,1,AM,1302405,Lábrea,PFL,3352
2000,1,AM,1302504,Manacapuru,PFL,15677
2000,1,AM,1302553,Manaquiri,PFL,1300
2000,1,AM,1302702,Manicoré,PFL,2665
2000,1,AM,1302900,Maués,PFL,5538
2000,1,AM,1303106,Nova Olinda do Norte,PFL,3580
2000,1,AM,1303205,Novo Airão,PFL,673
2000,1,AM,1303304,Novo Aripuanã,PFL,2523
2000,1,AM,1303403,Parintins,PFL,11519
2000,1,AM,1303502,Pauini,PFL,2574
2000,1,AM,1303601,Santa Isabel do Rio Negro,PFL,1327
2000,1,AM,1303809,São Gabriel da Cachoeira,PFL,3058
2000,1,AM,1303957,São Sebastião do Uatumã,PFL,844
2000,1,AM,1304005,Silves,PFL,1156
2000,1,AM,1304062,Tabatinga,PFL,2944
2000,1,AM,1304104,Tapauá,PFL,3701
2000,1,AM,1304203,Tefé,PFL,5314
2000,1,AM,1302603,Manaus,PGT,632
2000,1,AM,1302801,Maraã,PHS,497
2000,1,AM,1300086,Anamã,PL,1491
2000,1,AM,1300508,Barreirinha,PL,4510
2000,1,AM,1300805,Borba,PL,4403
2000,1,AM,1301159,Careiro da Várzea,PL,277
2000,1,AM,1301209,Coari,PL,6883
2000,1,AM,1301605,Fonte Boa,PL,19
2000,1,AM,1301902,Itacoatiara,PL,14251
2000,1,AM,1302306,Jutaí,PL,2511
2000,1,AM,1302504,Manacapuru,PL,13976
2000,1,AM,1302553,Manaquiri,PL,927
2000,1,AM,1302603,Manaus,PL,287754
2000,1,AM,1302702,Manicoré,PL,2618
2000,1,AM,1303205,Novo Airão,PL,2003
2000,1,AM,1303403,Parintins,PL,2924
2000,1,AM,1303536,Presidente Figueiredo,PL,4665
2000,1,AM,1303569,Rio Preto da Eva,PL,1547
2000,1,AM,1303700,Santo Antônio do Içá,PL,2739
2000,1,AM,1303908,São Paulo de Olivença,PL,76
2000,1,AM,1303957,São Sebastião do Uatumã,PL,150
2000,1,AM,1304237,Tonantins,PL,1596
2000,1,AM,1304260,Uarini,PL,2046
2000,1,AM,1300029,Alvarães,PMDB,2097
2000,1,AM,1300060,Amaturá,PMDB,709
2000,1,AM,1300086,Anamã,PMDB,2020
2000,1,AM,1300102,Anori,PMDB,2466
2000,1,AM,1300144,Apuí,PMDB,2601
2000,1,AM,1300201,Atalaia do Norte,PMDB,707
2000,1,AM,1300409,Barcelos,PMDB,1295
2000,1,AM,1300607,Benjamin Constant,PMDB,2899
2000,1,AM,1300706,Boca do Acre,PMDB,1210
2000,1,AM,1301100,Careiro,PMDB,4489
2000,1,AM,1301159,Careiro da Várzea,PMDB,4409
2000,1,AM,1301407,Eirunepé,PMDB,4814
2000,1,AM,1301605,Fonte Boa,PMDB,2149
2000,1,AM,1301704,Humaitá,PMDB,6056
2000,1,AM,1301902,Itacoatiara,PMDB,626
2000,1,AM,1301951,Itamarati,PMDB,1414
2000,1,AM,1302009,Itapiranga,PMDB,1680
2000,1,AM,1302306,Jutaí,PMDB,1192
2000,1,AM,1302405,Lábrea,PMDB,1065
2000,1,AM,1302553,Manaquiri,PMDB,709
2000,1,AM,1302702,Manicoré,PMDB,2704
2000,1,AM,1302900,Maués,PMDB,3160
2000,1,AM,1303007,Nhamundá,PMDB,3636
2000,1,AM,1303304,Novo Aripuanã,PMDB,3325
2000,1,AM,1303403,Parintins,PMDB,8388
2000,1,AM,1303569,Rio Preto da Eva,PMDB,1486
2000,1,AM,1303700,Santo Antônio do Içá,PMDB,2735
2000,1,AM,1303908,São Paulo de Olivença,PMDB,1567
2000,1,AM,1303957,São Sebastião do Uatumã,PMDB,1076
2000,1,AM,1304203,Tefé,PMDB,1918
2000,1,AM,1304237,Tonantins,PMDB,1615
2000,1,AM,1304302,Urucará,PMDB,3166
2000,1,AM,1304401,Urucurituba,PMDB,954
2000,1,AM,1301803,Ipixuna,PMN,1990
2000,1,AM,1303106,Nova Olinda do Norte,PMN,1492
2000,1,AM,1300060,Amaturá,PPB,191
2000,1,AM,1300607,Benjamin Constant,PPB,280
2000,1,AM,1301605,Fonte Boa,PPB,3836
2000,1,AM,1301852,Iranduba,PPB,980
2000,1,AM,1302207,Juruá,PPB,874
2000,1,AM,1302553,Manaquiri,PPB,882
2000,1,AM,1303106,Nova Olinda do Norte,PPB,1975
2000,1,AM,1303601,Santa Isabel do Rio Negro,PPB,619
2000,1,AM,1303957,São Sebastião do Uatumã,PPB,698
2000,1,AM,1300144,Apuí,PPS,178
2000,1,AM,1301001,Carauari,PPS,4072
2000,1,AM,1301209,Coari,PPS,25
2000,1,AM,1302009,Itapiranga,PPS,203
2000,1,AM,1302603,Manaus,PPS,193779
2000,1,AM,1303106,Nova Olinda do Norte,PPS,77
2000,1,AM,1303205,Novo Airão,PPS,36
2000,1,AM,1303403,Parintins,PPS,3100
2000,1,AM,1303536,Presidente Figueiredo,PPS,5031
2000,1,AM,1304062,Tabatinga,PPS,106
2000,1,AM,1304401,Urucurituba,PPS,1720
2000,1,AM,1301852,Iranduba,PRN,208
2000,1,AM,1301951,Itamarati,PRN,56
2000,1,AM,1302603,Manaus,PRN,945
2000,1,AM,1303403,Parintins,PRN,2785
2000,1,AM,1304062,Tabatinga,PRTB,1887
2000,1,AM,1300201,Atalaia do Norte,PSB,304
2000,1,AM,1300300,Autazes,PSB,1288
2000,1,AM,1300706,Boca do Acre,PSB,126
2000,1,AM,1302405,Lábrea,PSB,2586
2000,1,AM,1302553,Manaquiri,PSB,303
2000,1,AM,1302603,Manaus,PSB,98602
2000,1,AM,1303957,São Sebastião do Uatumã,PSB,115
2000,1,AM,1304203,Tefé,PSB,2703
2000,1,AM,1300060,Amaturá,PSC,377
2000,1,AM,1300300,Autazes,PSC,1368
2000,1,AM,1301209,Coari,PSC,2589
2000,1,AM,1300102,Anori,PSDB,1901
2000,1,AM,1300300,Autazes,PSDB,1230
2000,1,AM,1300631,Beruri,PSDB,2151
2000,1,AM,1300706,Boca do Acre,PSDB,3699
2000,1,AM,1300805,Borba,PSDB,2749
2000,1,AM,1301308,Codajás,PSDB,4523
2000,1,AM,1301852,Iranduba,PSDB,3793
2000,1,AM,1302009,Itapiranga,PSDB,1416
2000,1,AM,1302108,Japurá,PSDB,590
2000,1,AM,1302306,Jutaí,PSDB,996
2000,1,AM,1302405,Lábrea,PSDB,135
2000,1,AM,1302603,Manaus,PSDB,13874
2000,1,AM,1302801,Maraã,PSDB,1600
2000,1,AM,1303007,Nhamundá,PSDB,3843
2000,1,AM,1303205,Novo Airão,PSDB,1291
2000,1,AM,1303502,Pauini,PSDB,1739
2000,1,AM,1303601,Santa Isabel do Rio Negro,PSDB,755
2000,1,AM,1303908,São Paulo de Olivença,PSDB,4286
2000,1,AM,1304005,Silves,PSDB,2470
2000,1,AM,1304104,Tapauá,PSDB,1444
2000,1,AM,1304203,Tefé,PSDB,3391
2000,1,AM,1304260,Uarini,PSDB,1262
2000,1,AM,1302108,Japurá,PSDC,8
2000,1,AM,1304302,Urucará,PSDC,2782
2000,1,AM,1300029,Alvarães,PSL,908
2000,1,AM,1300631,Beruri,PSL,1076
2000,1,AM,1300839,Caapiranga,PSL,17
2000,1,AM,1302405,Lábrea,PSL,3159
2000,1,AM,1303809,São Gabriel da Cachoeira,PSL,2768
2000,1,AM,1304062,Tabatinga,PSL,965
2000,1,AM,1304401,Urucurituba,PSL,674
2000,1,AM,1300060,Amaturá,PST,586
2000,1,AM,1300201,Atalaia do Norte,PST,626
2000,1,AM,1300300,Autazes,PST,1121
2000,1,AM,1301209,Coari,PST,4330
2000,1,AM,1301902,Itacoatiara,PST,109
2000,1,AM,1301951,Itamarati,PST,1109
2000,1,AM,1302553,Manaquiri,PST,1455
2000,1,AM,1302603,Manaus,PSTU,1151
2000,1,AM,1300144,Apuí,PT,105
2000,1,AM,1300706,Boca do Acre,PT,1972
2000,1,AM,1301100,Careiro,PT,206
2000,1,AM,1301209,Coari,PT,395
2000,1,AM,1301902,Itacoatiara,PT,5746
2000,1,AM,1303403,Parintins,PT,1937
2000,1,AM,1303536,Presidente Figueiredo,PT,209
2000,1,AM,1303957,São Sebastião do Uatumã,PT,102
2000,1,AM,1304401,Urucurituba,PT,1139
2000,1,AM,1300060,Amaturá,PTB,582
2000,1,AM,1300300,Autazes,PTB,1737
2000,1,AM,1300805,Borba,PTB,1882
2000,1,AM,1300839,Caapiranga,PTB,1661
2000,1,AM,1301001,Carauari,PTB,4284
2000,1,AM,1301100,Careiro,PTB,5164
2000,1,AM,1301308,Codajás,PTB,2448
2000,1,AM,1301407,Eirunepé,PTB,39
2000,1,AM,1301852,Iranduba,PTB,2924
2000,1,AM,1301902,Itacoatiara,PTB,9997
2000,1,AM,1302108,Japurá,PTB,219
2000,1,AM,1302207,Juruá,PTB,1499
2000,1,AM,1302702,Manicoré,PTB,2493
2000,1,AM,1302801,Maraã,PTB,1756
2000,1,AM,1302900,Maués,PTB,7249
2000,1,AM,1303569,Rio Preto da Eva,PTB,2630
2000,1,AM,1303809,São Gabriel da Cachoeira,PTB,2863
2000,1,AM,1304062,Tabatinga,PTB,3687
2000,1,AM,1304203,Tefé,PTB,5661
2000,1,AM,1300300,Autazes,PV,577
2000,2,AM,1302603,Manaus,PL,319987
2000,2,AM,1302603,Manaus,PPS,310119
2000,1,AP,1600303,Macapá,PFL,15573
2000,1,AP,1600303,Macapá,PPB,10712
2000,1,AP,1600303,Macapá,PPS,3947
2000,1,AP,1600303,Macapá,PSB,42681
2000,1,AP,1600303,Macapá,PSTU,3081
2000,1,AP,1600303,Macapá,PTB,42266
2000,1,BA,2903300,Barro Preto,PAN,2135
2000,1,BA,2917607,Jaguaquara,PAN,115
2000,1,BA,2920700,Maraú,PAN,1968
2000,1,BA,2926103,Retirolândia,PAN,24
2000,1,BA,2907103,Carinhanha,PC do B,28
2000,1,BA,2911600,Governador Mangabeira,PC do B,239
2000,1,BA,2911709,Guanambi,PC do B,7023
2000,1,BA,2914000,Ipirá,PC do B,312
2000,1,BA,2922508,Nazaré,PC do B,46
2000,1,BA,2910800,Feira de Santana,PCO,979
