ANO_ELEICAO,NUM_TURNO,UF,COD_MUN_IBGE,NOME_MUNICIPIO,SIGLA_PARTIDO,QTDE_VOTOS
2004,1,AL,2703502,Jacuípe,PPS,2147
2004,1,AL,2703759,Jequiá da Praia,PPS,1868
2004,1,AL,2703809,Joaquim Gomes,PPS,193
2004,1,AL,2704302,Maceió,PPS,31874
2004,1,AL,2705408,Monteirópolis,PPS,1467
2004,1,AL,2705705,Olho d'Água das Flores,PPS,5674
2004,1,AL,2707404,Porto de Pedras,PPS,1943
2004,1,AL,2708006,Santana do Ipanema,PPS,61
2004,1,AL,2708204,São Brás,PPS,1871
2004,1,AL,2708303,São José da Laje,PPS,5242
2004,1,AL,2708402,São José da Tapera,PPS,443
2004,1,AL,2709004,Tanque d'Arca,PPS,1132
2004,1,AL,2700904,Belo Monte,PRONA,1074
2004,1,AL,2705903,Olho d'Água Grande,PRONA,1594
2004,1,AL,2706448,Paripueira,PRONA,931
2004,1,AL,2701704,Capela,PRP,106
2004,1,AL,2703304,Inhapi,PRP,2957
2004,1,AL,2704302,Maceió,PRP,831
2004,1,AL,2705804,Olho d'Água do Casado,PRP,975
2004,1,AL,2706000,Olivença,PRP,1820
2004,1,AL,2708501,São Luís do Quitunde,PRP,1305
2004,1,AL,2702355,Craíbas,PRTB,1697
2004,1,AL,2706307,Palmeira dos Índios,PRTB,113
2004,1,AL,2706505,Passo de Camaragibe,PRTB,182
2004,1,AL,2707503,Porto Real do Colégio,PRTB,73
2004,1,AL,2708501,São Luís do Quitunde,PRTB,6
2004,1,AL,2708907,Satuba,PRTB,333
2004,1,AL,2709202,Traipu,PRTB,103
2004,1,AL,2700102,Água Branca,PSB,6241
2004,1,AL,2700300,Arapiraca,PSB,25797
2004,1,AL,2700607,Barra de São Miguel,PSB,909
2004,1,AL,2700706,Batalha,PSB,2861
2004,1,AL,2700805,Belém,PSB,2415
2004,1,AL,2701308,Cajueiro,PSB,5225
2004,1,AL,2701506,Campo Grande,PSB,2098
2004,1,AL,2701704,Capela,PSB,4939
2004,1,AL,2701803,Carneiros,PSB,698
2004,1,AL,2702009,Coité do Nóia,PSB,2678
2004,1,AL,2702108,Colônia Leopoldina,PSB,5691
2004,1,AL,2702207,Coqueiro Seco,PSB,1095
2004,1,AL,2702355,Craíbas,PSB,3883
2004,1,AL,2702504,Dois Riachos,PSB,3144
2004,1,AL,2703205,Igreja Nova,PSB,6405
2004,1,AL,2703304,Inhapi,PSB,4756
2004,1,AL,2703403,Jacaré dos Homens,PSB,359
2004,1,AL,2703502,Jacuípe,PSB,1853
2004,1,AL,2703601,Japaratinga,PSB,274
2004,1,AL,2703908,Jundiá,PSB,1396
2004,1,AL,2704005,Junqueiro,PSB,6447
2004,1,AL,2704302,Maceió,PSB,90123
2004,1,AL,2704401,Major Isidoro,PSB,194
2004,1,AL,2704609,Maravilha,PSB,2242
2004,1,AL,2704807,Maribondo,PSB,3867
2004,1,AL,2705002,Mata Grande,PSB,4042
2004,1,AL,2705101,Matriz de Camaragibe,PSB,3291
2004,1,AL,2705309,Minador do Negrão,PSB,1650
2004,1,AL,2705408,Monteirópolis,PSB,2353
2004,1,AL,2705903,Olho d'Água Grande,PSB,1321
2004,1,AL,2706109,Ouro Branco,PSB,3212
2004,1,AL,2706448,Paripueira,PSB,845
2004,1,AL,2706505,Passo de Camaragibe,PSB,1611
2004,1,AL,2706604,Paulo Jacinto,PSB,2283
2004,1,AL,2706703,Penedo,PSB,11563
2004,1,AL,2706802,Piaçabuçu,PSB,3046
2004,1,AL,2706901,Pilar,PSB,2423
2004,1,AL,2707008,Pindoba,PSB,1666
2004,1,AL,2707107,Piranhas,PSB,2102
2004,1,AL,2707602,Quebrangulo,PSB,3484
2004,1,AL,2707909,Santa Luzia do Norte,PSB,1278
2004,1,AL,2708402,São José da Tapera,PSB,1398
2004,1,AL,2708600,São Miguel dos Campos,PSB,9049
2004,1,AL,2708956,Senador Rui Palmeira,PSB,3135
2004,1,AL,2709004,Tanque d'Arca,PSB,329
2004,1,AL,2709103,Taquarana,PSB,4817
2004,1,AL,2709202,Traipu,PSB,5462
2004,1,AL,2709400,Viçosa,PSB,6358
2004,1,AL,2702306,Coruripe,PSC,4548
2004,1,AL,2703908,Jundiá,PSC,151
2004,1,AL,2704807,Maribondo,PSC,1028
2004,1,AL,2700201,Anadia,PSDB,3929
2004,1,AL,2701001,Boca da Mata,PSDB,4792
2004,1,AL,2701209,Cacimbinhas,PSDB,3090
2004,1,AL,2701902,Chã Preta,PSDB,2189
2004,1,AL,2703106,Igaci,PSDB,4800
2004,1,AL,2703205,Igreja Nova,PSDB,5431
2004,1,AL,2703700,Jaramataia,PSDB,1868
2004,1,AL,2705200,Messias,PSDB,5219
2004,1,AL,2705606,Novo Lino,PSDB,3147
2004,1,AL,2706109,Ouro Branco,PSDB,2122
2004,1,AL,2706307,Palmeira dos Índios,PSDB,13744
2004,1,AL,2706604,Paulo Jacinto,PSDB,2002
2004,1,AL,2706703,Penedo,PSDB,8566
2004,1,AL,2706802,Piaçabuçu,PSDB,2253
2004,1,AL,2706901,Pilar,PSDB,10785
2004,1,AL,2707107,Piranhas,PSDB,7827
2004,1,AL,2707206,Poço das Trincheiras,PSDB,3596
2004,1,AL,2707305,Porto Calvo,PSDB,118
2004,1,AL,2707404,Porto de Pedras,PSDB,1652
2004,1,AL,2707602,Quebrangulo,PSDB,3454
2004,1,AL,2707909,Santa Luzia do Norte,PSDB,1072
2004,1,AL,2708006,Santana do Ipanema,PSDB,6527
2004,1,AL,2708204,São Brás,PSDB,2213
2004,1,AL,2708402,São José da Tapera,PSDB,5301
2004,1,AL,2708709,São Miguel dos Milagres,PSDB,2224
2004,1,AL,2708907,Satuba,PSDB,625
2004,1,AL,2709004,Tanque d'Arca,PSDB,1188
2004,1,AL,2709152,Teotônio Vilela,PSDB,12265
2004,1,AL,2709202,Traipu,PSDB,7199
2004,1,AL,2700607,Barra de São Miguel,PSDC,33
2004,1,AL,2701001,Boca da Mata,PSDC,40
2004,1,AL,2704401,Major Isidoro,PSDC,792
2004,1,AL,2701100,Branquinha,PSL,1739
2004,1,AL,2704609,Maravilha,PSL,83
2004,1,AL,2705804,Olho d'Água do Casado,PSL,1
2004,1,AL,2708303,São José da Laje,PSL,5027
2004,1,AL,2704302,Maceió,PSTU,3893
2004,1,AL,2706307,Palmeira dos Índios,PSTU,91
2004,1,AL,2708907,Satuba,PSTU,346
2004,1,AL,2700201,Anadia,PT,3766
2004,1,AL,2700409,Atalaia,PT,850
2004,1,AL,2702900,Girau do Ponciano,PT,492
2004,1,AL,2703007,Ibateguara,PT,241
2004,1,AL,2704104,Lagoa da Canoa,PT,70
2004,1,AL,2704203,Limoeiro de Anadia,PT,4151
2004,1,AL,2704401,Major Isidoro,PT,4320
2004,1,AL,2705002,Mata Grande,PT,7459
2004,1,AL,2705101,Matriz de Camaragibe,PT,121
2004,1,AL,2705705,Olho d'Água das Flores,PT,60
2004,1,AL,2706422,Pariconha,PT,279
2004,1,AL,2707909,Santa Luzia do Norte,PT,415
2004,1,AL,2709301,União dos Palmares,PT,6722
2004,1,AL,2700508,Barra de Santo Antônio,PT do B,2796
2004,1,AL,2701001,Boca da Mata,PT do B,101
2004,1,AL,2701357,Campestre,PT do B,1044
2004,1,AL,2703601,Japaratinga,PT do B,1497
2004,1,AL,2705705,Olho d'Água das Flores,PT do B,24
2004,1,AL,2707800,Roteiro,PT do B,855
2004,1,AL,2709004,Tanque d'Arca,PT do B,674
2004,1,AL,2700409,Atalaia,PTB,9726
2004,1,AL,2700607,Barra de São Miguel,PTB,1427
2004,1,AL,2700805,Belém,PTB,1003
2004,1,AL,2700904,Belo Monte,PTB,2184
2004,1,AL,2701001,Boca da Mata,PTB,9366
2004,1,AL,2701100,Branquinha,PTB,3007
2004,1,AL,2701357,Campestre,PTB,1049
2004,1,AL,2701407,Campo Alegre,PTB,9406
2004,1,AL,2701506,Campo Grande,PTB,3225
2004,1,AL,2701605,Canapi,PTB,4153
2004,1,AL,2702900,Girau do Ponciano,PTB,9558
2004,1,AL,2703106,Igaci,PTB,7838
2004,1,AL,2703700,Jaramataia,PTB,1320
2004,1,AL,2703809,Joaquim Gomes,PTB,4676
2004,1,AL,2704500,Maragogi,PTB,6328
2004,1,AL,2705101,Matriz de Camaragibe,PTB,262
2004,1,AL,2705507,Murici,PTB,4246
2004,1,AL,2705606,Novo Lino,PTB,10
2004,1,AL,2705705,Olho d'Água das Flores,PTB,3887
2004,1,AL,2706307,Palmeira dos Índios,PTB,16389
2004,1,AL,2706406,Pão de Açúcar,PTB,6544
2004,1,AL,2706448,Paripueira,PTB,1628
2004,1,AL,2706505,Passo de Camaragibe,PTB,2961
2004,1,AL,2706802,Piaçabuçu,PTB,3100
2004,1,AL,2706901,Pilar,PTB,3571
2004,1,AL,2707008,Pindoba,PTB,62
2004,1,AL,2707305,Porto Calvo,PTB,4885
2004,1,AL,2707800,Roteiro,PTB,905
2004,1,AL,2707909,Santa Luzia do Norte,PTB,1282
2004,1,AL,2708006,Santana do Ipanema,PTB,7438
2004,1,AL,2708105,Santana do Mundaú,PTB,2703
2004,1,AL,2708501,São Luís do Quitunde,PTB,4926
2004,1,AL,2709301,União dos Palmares,PTB,10697
2004,1,AL,2700706,Batalha,PTC,353
2004,1,AL,2702207,Coqueiro Seco,PTC,629
2004,1,AL,2702306,Coruripe,PTC,9
2004,1,AL,2706109,Ouro Branco,PTC,132
2004,1,AL,2700201,Anadia,PTN,53
2004,1,AL,2704401,Major Isidoro,PTN,106
2004,1,AL,2702900,Girau do Ponciano,PV,4411
2004,1,AL,2704906,Mar Vermelho,PV,1121
2004,1,AL,2705507,Murici,PV,2009
2004,1,AL,2708006,Santana do Ipanema,PV,6104
2004,2,AL,2704302,Maceió,PDT,189697
2004,2,AL,2704302,Maceió,PSB,145842
2004,1,AM,1301407,Eirunepé,PC do B,238
2004,1,AM,1301654,Guajará,PC do B,2442
2004,1,AM,1302603,Manaus,PC do B,103333
2004,1,AM,1303536,Presidente Figueiredo,PC do B,1214
2004,1,AM,1301902,Itacoatiara,PCO,445
2004,1,AM,1300508,Barreirinha,PDT,245
2004,1,AM,1300706,Boca do Acre,PDT,107
2004,1,AM,1301001,Carauari,PDT,4791
2004,1,AM,1301159,Careiro da Várzea,PDT,4314
2004,1,AM,1301506,Envira,PDT,3051
2004,1,AM,1301951,Itamarati,PDT,649
2004,1,AM,1303569,Rio Preto da Eva,PDT,2644
2004,1,AM,1304401,Urucurituba,PDT,81
2004,1,AM,1300508,Barreirinha,PFL,2277
2004,1,AM,1300904,Canutama,PFL,2117
2004,1,AM,1301605,Fonte Boa,PFL,2972
2004,1,AM,1301803,Ipixuna,PFL,2773
2004,1,AM,1301902,Itacoatiara,PFL,16335
2004,1,AM,1302108,Japurá,PFL,710
2004,1,AM,1302603,Manaus,PFL,326709
2004,1,AM,1303205,Novo Airão,PFL,636
2004,1,AM,1303403,Parintins,PFL,13629
2004,1,AM,1303601,Santa Isabel do Rio Negro,PFL,394
2004,1,AM,1303809,São Gabriel da Cachoeira,PFL,2973
2004,1,AM,1304062,Tabatinga,PFL,4531
2004,1,AM,1304203,Tefé,PFL,11621
2004,1,AM,1302553,Manaquiri,PHS,27
2004,1,AM,1300029,Alvarães,PL,1563
2004,1,AM,1300086,Anamã,PL,1903
2004,1,AM,1300201,Atalaia do Norte,PL,1417
2004,1,AM,1300300,Autazes,PL,5115
2004,1,AM,1300409,Barcelos,PL,196
2004,1,AM,1300680,Boa Vista do Ramos,PL,303
2004,1,AM,1300706,Boca do Acre,PL,5344
2004,1,AM,1300805,Borba,PL,1087
2004,1,AM,1300839,Caapiranga,PL,1697
2004,1,AM,1301209,Coari,PL,1178
2004,1,AM,1301407,Eirunepé,PL,4877
2004,1,AM,1301852,Iranduba,PL,3909
2004,1,AM,1302009,Itapiranga,PL,122
2004,1,AM,1302306,Jutaí,PL,2370
2004,1,AM,1302504,Manacapuru,PL,5522
2004,1,AM,1302553,Manaquiri,PL,2170
2004,1,AM,1302702,Manicoré,PL,2433
2004,1,AM,1302801,Maraã,PL,2039
2004,1,AM,1303205,Novo Airão,PL,1654
2004,1,AM,1303304,Novo Aripuanã,PL,2700
2004,1,AM,1303502,Pauini,PL,2452
2004,1,AM,1303536,Presidente Figueiredo,PL,5122
2004,1,AM,1303601,Santa Isabel do Rio Negro,PL,1190
2004,1,AM,1303700,Santo Antônio do Içá,PL,2025
2004,1,AM,1303957,São Sebastião do Uatumã,PL,1124
2004,1,AM,1304062,Tabatinga,PL,3500
2004,1,AM,1304104,Tapauá,PL,2001
2004,1,AM,1304302,Urucará,PL,3591
2004,1,AM,1300060,Amaturá,PMDB,1645
2004,1,AM,1300409,Barcelos,PMDB,2293
2004,1,AM,1300680,Boa Vista do Ramos,PMDB,1293
2004,1,AM,1300805,Borba,PMDB,5391
2004,1,AM,1300839,Caapiranga,PMDB,2547
2004,1,AM,1301209,Coari,PMDB,281
2004,1,AM,1301852,Iranduba,PMDB,1361
2004,1,AM,1302009,Itapiranga,PMDB,350
2004,1,AM,1302108,Japurá,PMDB,560
2004,1,AM,1302207,Juruá,PMDB,1955
2004,1,AM,1302553,Manaquiri,PMDB,839
2004,1,AM,1302900,Maués,PMDB,7669
2004,1,AM,1303304,Novo Aripuanã,PMDB,2285
2004,1,AM,1303569,Rio Preto da Eva,PMDB,4933
2004,1,AM,1303601,Santa Isabel do Rio Negro,PMDB,745
2004,1,AM,1304005,Silves,PMDB,1477
2004,1,AM,1304062,Tabatinga,PMDB,743
2004,1,AM,1304237,Tonantins,PMDB,2182
2004,1,AM,1301209,Coari,PMN,6022
2004,1,AM,1300607,Benjamin Constant,PP,5905
2004,1,AM,1301605,Fonte Boa,PP,3015
2004,1,AM,1302009,Itapiranga,PP,574
2004,1,AM,1302504,Manacapuru,PP,16616
2004,1,AM,1302702,Manicoré,PP,6098
2004,1,AM,1303007,Nhamundá,PP,4157
2004,1,AM,1303304,Novo Aripuanã,PP,2249
2004,1,AM,1300060,Amaturá,PPS,1100
2004,1,AM,1300086,Anamã,PPS,2383
2004,1,AM,1300102,Anori,PPS,2553
2004,1,AM,1300144,Apuí,PPS,2548
2004,1,AM,1300201,Atalaia do Norte,PPS,1567
2004,1,AM,1300300,Autazes,PPS,6869
2004,1,AM,1300508,Barreirinha,PPS,4385
2004,1,AM,1300631,Beruri,PPS,2133
2004,1,AM,1300680,Boa Vista do Ramos,PPS,1733
2004,1,AM,1300706,Boca do Acre,PPS,5699
2004,1,AM,1300805,Borba,PPS,3841
2004,1,AM,1300904,Canutama,PPS,1763
2004,1,AM,1301001,Carauari,PPS,4899
2004,1,AM,1301100,Careiro,PPS,4223
2004,1,AM,1301159,Careiro da Várzea,PPS,5024
2004,1,AM,1301209,Coari,PPS,18690
2004,1,AM,1301308,Codajás,PPS,4484
2004,1,AM,1301407,Eirunepé,PPS,3968
2004,1,AM,1301506,Envira,PPS,2437
2004,1,AM,1301654,Guajará,PPS,2559
2004,1,AM,1301704,Humaitá,PPS,6944
2004,1,AM,1301852,Iranduba,PPS,70
2004,1,AM,1301902,Itacoatiara,PPS,21033
2004,1,AM,1301951,Itamarati,PPS,1880
2004,1,AM,1302009,Itapiranga,PPS,2018
2004,1,AM,1302108,Japurá,PPS,606
2004,1,AM,1302306,Jutaí,PPS,1131
2004,1,AM,1302405,Lábrea,PPS,3260
2004,1,AM,1302504,Manacapuru,PPS,12073
2004,1,AM,1302702,Manicoré,PPS,5329
2004,1,AM,1302900,Maués,PPS,10383
2004,1,AM,1303106,Nova Olinda do Norte,PPS,4823
2004,1,AM,1303502,Pauini,PPS,2839
2004,1,AM,1303536,Presidente Figueiredo,PPS,3895
2004,1,AM,1303601,Santa Isabel do Rio Negro,PPS,999
2004,1,AM,1303700,Santo Antônio do Içá,PPS,3826
2004,1,AM,1303809,São Gabriel da Cachoeira,PPS,3022
2004,1,AM,1303957,São Sebastião do Uatumã,PPS,2214
2004,1,AM,1304062,Tabatinga,PPS,4596
2004,1,AM,1304104,Tapauá,PPS,4775
2004,1,AM,1304203,Tefé,PPS,5443
2004,1,AM,1304237,Tonantins,PPS,1775
2004,1,AM,1304260,Uarini,PPS,2407
2004,1,AM,1304302,Urucará,PPS,1790
2004,1,AM,1304401,Urucurituba,PPS,3030
2004,1,AM,1300029,Alvarães,PRP,1168
2004,1,AM,1301852,Iranduba,PRP,1983
2004,1,AM,1303106,Nova Olinda do Norte,PRP,3251
2004,1,AM,1304203,Tefé,PRP,2175
2004,1,AM,1300102,Anori,PRTB,2040
2004,1,AM,1301100,Careiro,PRTB,4547
2004,1,AM,1301308,Codajás,PRTB,3584
2004,1,AM,1301407,Eirunepé,PRTB,1197
2004,1,AM,1302553,Manaquiri,PRTB,2078
2004,1,AM,1303569,Rio Preto da Eva,PRTB,61
2004,1,AM,1304401,Urucurituba,PRTB,319
2004,1,AM,1300508,Barreirinha,PSB,111
2004,1,AM,1300631,Beruri,PSB,156
2004,1,AM,1301100,Careiro,PSB,1667
2004,1,AM,1302603,Manaus,PSB,216103
2004,1,AM,1303502,Pauini,PSB,318
2004,1,AM,1304237,Tonantins,PSB,36
2004,1,AM,1303205,Novo Airão,PSC,478
2004,1,AM,1300029,Alvarães,PSDB,2367
2004,1,AM,1300409,Barcelos,PSDB,2489
2004,1,AM,1300607,Benjamin Constant,PSDB,3767
2004,1,AM,1300805,Borba,PSDB,864
2004,1,AM,1301951,Itamarati,PSDB,611
2004,1,AM,1302207,Juruá,PSDB,1259
2004,1,AM,1302603,Manaus,PSDB,25001
2004,1,AM,1303205,Novo Airão,PSDB,2112
2004,1,AM,1303403,Parintins,PSDB,23412
2004,1,AM,1303908,São Paulo de Olivença,PSDB,4388
2004,1,AM,1304005,Silves,PSDB,1740
2004,1,AM,1304260,Uarini,PSDB,65
2004,1,AM,1301209,Coari,PSDC,642
2004,1,AM,1303304,Novo Aripuanã,PSDC,39
2004,1,AM,1301605,Fonte Boa,PSL,1833
2004,1,AM,1301852,Iranduba,PSL,4669
2004,1,AM,1302405,Lábrea,PSL,6405
