ANO_ELEICAO,NUM_TURNO,UF,COD_MUN_IBGE,NOME_MUNICIPIO,SIGLA_PARTIDO,QTDE_VOTOS
2016,1,AL,2700607,Barra de São Miguel,PC do B,131
2016,1,AL,2700201,Anadia,PDT,4786
2016,1,AL,2700409,Atalaia,PDT,734
2016,1,AL,2700508,Barra de Santo Antônio,PDT,3383
2016,1,AL,2702603,Feira Grande,PDT,215
2016,1,AL,2703007,Ibateguara,PDT,157
2016,1,AL,2703502,Jacuípe,PDT,2042
2016,1,AL,2706703,Penedo,PDT,12780
2016,1,AL,2707800,Roteiro,PDT,2948
2016,1,AL,2708105,Santana do Mundaú,PDT,1929
2016,1,AL,2708600,São Miguel dos Campos,PDT,12427
2016,1,AL,2709400,Viçosa,PDT,7594
2016,1,AL,2701001,Boca da Mata,PEN,391
2016,1,AL,2703601,Japaratinga,PEN,75
2016,1,AL,2707602,Quebrangulo,PEN,449
2016,1,AL,2708006,Santana do Ipanema,PEN,226
2016,1,AL,2700607,Barra de São Miguel,PHS,394
2016,1,AL,2702405,Delmiro Gouveia,PHS,10107
2016,1,AL,2705200,Messias,PHS,152
2016,1,AL,2706703,Penedo,PHS,5024
2016,1,AL,2708501,São Luís do Quitunde,PHS,103
2016,1,AL,2708907,Satuba,PHS,732
2016,1,AL,2702900,Girau do Ponciano,PMB,94
2016,1,AL,2700102,Água Branca,PMDB,5006
2016,1,AL,2700201,Anadia,PMDB,4585
2016,1,AL,2700300,Arapiraca,PMDB,40130
2016,1,AL,2700409,Atalaia,PMDB,11999
2016,1,AL,2700607,Barra de São Miguel,PMDB,2774
2016,1,AL,2700706,Batalha,PMDB,5539
2016,1,AL,2700805,Belém,PMDB,1623
2016,1,AL,2701001,Boca da Mata,PMDB,8034
2016,1,AL,2701100,Branquinha,PMDB,2727
2016,1,AL,2701209,Cacimbinhas,PMDB,4824
2016,1,AL,2701308,Cajueiro,PMDB,5745
2016,1,AL,2701357,Campestre,PMDB,2187
2016,1,AL,2701506,Campo Grande,PMDB,3338
2016,1,AL,2701605,Canapi,PMDB,3834
2016,1,AL,2701704,Capela,PMDB,5383
2016,1,AL,2701803,Carneiros,PMDB,3605
2016,1,AL,2702009,Coité do Nóia,PMDB,3343
2016,1,AL,2702108,Colônia Leopoldina,PMDB,4880
2016,1,AL,2702207,Coqueiro Seco,PMDB,1880
2016,1,AL,2702306,Coruripe,PMDB,19710
2016,1,AL,2702355,Craíbas,PMDB,5774
2016,1,AL,2702553,Estrela de Alagoas,PMDB,3624
2016,1,AL,2702603,Feira Grande,PMDB,6424
2016,1,AL,2702702,Feliz Deserto,PMDB,1625
2016,1,AL,2702801,Flexeiras,PMDB,2787
2016,1,AL,2703106,Igaci,PMDB,7734
2016,1,AL,2703205,Igreja Nova,PMDB,4641
2016,1,AL,2703304,Inhapi,PMDB,3966
2016,1,AL,2703502,Jacuípe,PMDB,1322
2016,1,AL,2703601,Japaratinga,PMDB,1860
2016,1,AL,2703700,Jaramataia,PMDB,1793
2016,1,AL,2703809,Joaquim Gomes,PMDB,724
2016,1,AL,2703908,Jundiá,PMDB,1694
2016,1,AL,2704005,Junqueiro,PMDB,6964
2016,1,AL,2704104,Lagoa da Canoa,PMDB,5560
2016,1,AL,2704203,Limoeiro de Anadia,PMDB,6053
2016,1,AL,2704302,Maceió,PMDB,104036
2016,1,AL,2704401,Major Isidoro,PMDB,6544
2016,1,AL,2704500,Maragogi,PMDB,6444
2016,1,AL,2704609,Maravilha,PMDB,3265
2016,1,AL,2704708,Marechal Deodoro,PMDB,13528
2016,1,AL,2704807,Maribondo,PMDB,2526
2016,1,AL,2704906,Mar Vermelho,PMDB,1406
2016,1,AL,2705002,Mata Grande,PMDB,5797
2016,1,AL,2705309,Minador do Negrão,PMDB,1831
2016,1,AL,2705408,Monteirópolis,PMDB,1183
2016,1,AL,2705507,Murici,PMDB,8493
2016,1,AL,2705804,Olho d'Água do Casado,PMDB,1981
2016,1,AL,2705903,Olho d'Água Grande,PMDB,26
2016,1,AL,2706109,Ouro Branco,PMDB,3797
2016,1,AL,2706208,Palestina,PMDB,1868
2016,1,AL,2706307,Palmeira dos Índios,PMDB,9936
2016,1,AL,2706406,Pão de Açúcar,PMDB,7901
2016,1,AL,2706422,Pariconha,PMDB,2860
2016,1,AL,2706505,Passo de Camaragibe,PMDB,4429
2016,1,AL,2706604,Paulo Jacinto,PMDB,2727
2016,1,AL,2706901,Pilar,PMDB,5917
2016,1,AL,2707206,Poço das Trincheiras,PMDB,3943
2016,1,AL,2707305,Porto Calvo,PMDB,6456
2016,1,AL,2707503,Porto Real do Colégio,PMDB,3131
2016,1,AL,2707602,Quebrangulo,PMDB,4452
2016,1,AL,2707701,Rio Largo,PMDB,5299
2016,1,AL,2707800,Roteiro,PMDB,512
2016,1,AL,2708006,Santana do Ipanema,PMDB,13501
2016,1,AL,2708105,Santana do Mundaú,PMDB,2928
2016,1,AL,2708204,São Brás,PMDB,3249
2016,1,AL,2708303,São José da Laje,PMDB,7419
2016,1,AL,2708501,São Luís do Quitunde,PMDB,6716
2016,1,AL,2708709,São Miguel dos Milagres,PMDB,55
2016,1,AL,2708808,São Sebastião,PMDB,7664
2016,1,AL,2708907,Satuba,PMDB,4354
2016,1,AL,2708956,Senador Rui Palmeira,PMDB,4010
2016,1,AL,2709301,União dos Palmares,PMDB,17817
2016,1,AL,2701902,Chã Preta,PMN,2507
2016,1,AL,2704005,Junqueiro,PMN,140
2016,1,AL,2704302,Maceió,PMN,2759
2016,1,AL,2704401,Major Isidoro,PMN,4993
2016,1,AL,2705507,Murici,PMN,23
2016,1,AL,2706604,Paulo Jacinto,PMN,1253
2016,1,AL,2707305,Porto Calvo,PMN,3796
2016,1,AL,2708907,Satuba,PMN,1726
2016,1,AL,2709004,Tanque d'Arca,PMN,1255
2016,1,AL,2709301,União dos Palmares,PMN,12734
2016,1,AL,2700300,Arapiraca,PP,23850
2016,1,AL,2702306,Coruripe,PP,2732
2016,1,AL,2702355,Craíbas,PP,4818
2016,1,AL,2702553,Estrela de Alagoas,PP,4777
2016,1,AL,2702801,Flexeiras,PP,3776
2016,1,AL,2703106,Igaci,PP,6569
2016,1,AL,2703502,Jacuípe,PP,1219
2016,1,AL,2703601,Japaratinga,PP,1704
2016,1,AL,2703809,Joaquim Gomes,PP,4413
2016,1,AL,2704104,Lagoa da Canoa,PP,5794
2016,1,AL,2704203,Limoeiro de Anadia,PP,8024
2016,1,AL,2704500,Maragogi,PP,8776
2016,1,AL,2704906,Mar Vermelho,PP,1361
2016,1,AL,2705002,Mata Grande,PP,6935
2016,1,AL,2705101,Matriz de Camaragibe,PP,6371
2016,1,AL,2705200,Messias,PP,4415
2016,1,AL,2705705,Olho d'Água das Flores,PP,5662
2016,1,AL,2705903,Olho d'Água Grande,PP,1762
2016,1,AL,2706422,Pariconha,PP,3596
2016,1,AL,2706448,Paripueira,PP,976
2016,1,AL,2706703,Penedo,PP,12263
2016,1,AL,2707107,Piranhas,PP,6921
2016,1,AL,2707404,Porto de Pedras,PP,2173
2016,1,AL,2707701,Rio Largo,PP,12633
2016,1,AL,2707909,Santa Luzia do Norte,PP,1488
2016,1,AL,2708501,São Luís do Quitunde,PP,5568
2016,1,AL,2708808,São Sebastião,PP,10687
2016,1,AL,2708907,Satuba,PP,1060
2016,1,AL,2708956,Senador Rui Palmeira,PP,2847
2016,1,AL,2709103,Taquarana,PP,5783
2016,1,AL,2702207,Coqueiro Seco,PPL,242
2016,1,AL,2702306,Coruripe,PPS,5822
2016,1,AL,2704005,Junqueiro,PPS,6961
2016,1,AL,2705408,Monteirópolis,PPS,87
2016,1,AL,2705804,Olho d'Água do Casado,PPS,166
2016,1,AL,2706000,Olivença,PPS,3500
2016,1,AL,2708006,Santana do Ipanema,PPS,9856
2016,1,AL,2708204,São Brás,PPS,62
2016,1,AL,2708600,São Miguel dos Campos,PPS,1086
2016,1,AL,2709103,Taquarana,PPS,4518
2016,1,AL,2700904,Belo Monte,PR,2035
2016,1,AL,2703403,Jacaré dos Homens,PR,1957
2016,1,AL,2705408,Monteirópolis,PR,3305
2016,1,AL,2705705,Olho d'Água das Flores,PR,5680
2016,1,AL,2706901,Pilar,PR,5327
2016,1,AL,2707008,Pindoba,PR,894
2016,1,AL,2701506,Campo Grande,PRB,3433
2016,1,AL,2703759,Jequiá da Praia,PRB,3429
2016,1,AL,2704609,Maravilha,PRB,2649
2016,1,AL,2704807,Maribondo,PRB,3472
2016,1,AL,2706448,Paripueira,PRB,938
2016,1,AL,2706802,Piaçabuçu,PRB,5007
2016,1,AL,2707206,Poço das Trincheiras,PRB,163
2016,1,AL,2707909,Santa Luzia do Norte,PRB,1555
2016,1,AL,2700409,Atalaia,PROS,1699
2016,1,AL,2701803,Carneiros,PROS,210
2016,1,AL,2703908,Jundiá,PROS,1606
2016,1,AL,2707602,Quebrangulo,PROS,2797
2016,1,AL,2700904,Belo Monte,PRP,2393
2016,1,AL,2701803,Carneiros,PRP,1147
2016,1,AL,2702504,Dois Riachos,PRP,3637
2016,1,AL,2703601,Japaratinga,PRP,1145
2016,1,AL,2706802,Piaçabuçu,PRP,742
2016,1,AL,2707206,Poço das Trincheiras,PRP,3669
2016,1,AL,2708105,Santana do Mundaú,PRP,1780
2016,1,AL,2708600,São Miguel dos Campos,PRP,1481
2016,1,AL,2709400,Viçosa,PRP,7003
2016,1,AL,2705309,Minador do Negrão,PRTB,556
2016,1,AL,2706307,Palmeira dos Índios,PRTB,263
2016,1,AL,2708006,Santana do Ipanema,PRTB,67
2016,1,AL,2708600,São Miguel dos Campos,PRTB,829
2016,1,AL,2700508,Barra de Santo Antônio,PSB,294
2016,1,AL,2700706,Batalha,PSB,350
2016,1,AL,2701209,Cacimbinhas,PSB,1289
2016,1,AL,2702405,Delmiro Gouveia,PSB,3063
2016,1,AL,2703403,Jacaré dos Homens,PSB,2043
2016,1,AL,2703700,Jaramataia,PSB,1960
2016,1,AL,2703809,Joaquim Gomes,PSB,4543
2016,1,AL,2704302,Maceió,PSB,91650
2016,1,AL,2704807,Maribondo,PSB,1697
2016,1,AL,2705507,Murici,PSB,5160
2016,1,AL,2706109,Ouro Branco,PSB,1
2016,1,AL,2706307,Palmeira dos Índios,PSB,23786
2016,1,AL,2706505,Passo de Camaragibe,PSB,6
2016,1,AL,2707008,Pindoba,PSB,1195
2016,1,AL,2707107,Piranhas,PSB,6651
2016,1,AL,2708402,São José da Tapera,PSB,9773
2016,1,AL,2708907,Satuba,PSB,182
2016,1,AL,2701902,Chã Preta,PSC,2276
2016,1,AL,2702207,Coqueiro Seco,PSC,1675
2016,1,AL,2702355,Craíbas,PSC,3363
2016,1,AL,2703205,Igreja Nova,PSC,3999
2016,1,AL,2704500,Maragogi,PSC,110
2016,1,AL,2705606,Novo Lino,PSC,3435
2016,1,AL,2706109,Ouro Branco,PSC,2493
2016,1,AL,2707701,Rio Largo,PSC,10754
2016,1,AL,2707909,Santa Luzia do Norte,PSC,440
2016,1,AL,2709202,Traipu,PSC,6418
2016,1,AL,2700607,Barra de São Miguel,PSD,2138
2016,1,AL,2701357,Campestre,PSD,2169
2016,1,AL,2702405,Delmiro Gouveia,PSD,14722
2016,1,AL,2702504,Dois Riachos,PSD,3006
2016,1,AL,2702900,Girau do Ponciano,PSD,5996
2016,1,AL,2703007,Ibateguara,PSD,3381
2016,1,AL,2703205,Igreja Nova,PSD,4495
2016,1,AL,2704708,Marechal Deodoro,PSD,13536
2016,1,AL,2705101,Matriz de Camaragibe,PSD,7463
2016,1,AL,2705804,Olho d'Água do Casado,PSD,172
2016,1,AL,2706000,Olivença,PSD,3511
2016,1,AL,2706208,Palestina,PSD,1869
2016,1,AL,2706406,Pão de Açúcar,PSD,6644
2016,1,AL,2706505,Passo de Camaragibe,PSD,4602
2016,1,AL,2706604,Paulo Jacinto,PSD,894
2016,1,AL,2707701,Rio Largo,PSD,7599
2016,1,AL,2708402,São José da Tapera,PSD,5032
2016,1,AL,2708709,São Miguel dos Milagres,PSD,2963
2016,1,AL,2709004,Tanque d'Arca,PSD,1300
2016,1,AL,2709152,Teotônio Vilela,PSD,7465
2016,1,AL,2700102,Água Branca,PSDB,6151
2016,1,AL,2700300,Arapiraca,PSDB,40389
2016,1,AL,2700409,Atalaia,PSDB,8206
2016,1,AL,2700508,Barra de Santo Antônio,PSDB,5652
2016,1,AL,2700805,Belém,PSDB,2222
2016,1,AL,2701100,Branquinha,PSDB,3316
2016,1,AL,2701308,Cajueiro,PSDB,5391
2016,1,AL,2701407,Campo Alegre,PSDB,14581
2016,1,AL,2701704,Capela,PSDB,4779
2016,1,AL,2702108,Colônia Leopoldina,PSDB,6363
2016,1,AL,2702603,Feira Grande,PSDB,7096
2016,1,AL,2704302,Maceió,PSDB,197134
2016,1,AL,2705200,Messias,PSDB,5511
2016,1,AL,2705606,Novo Lino,PSDB,3987
2016,1,AL,2705903,Olho d'Água Grande,PSDB,1881
2016,1,AL,2706448,Paripueira,PSDB,5526
2016,1,AL,2706802,Piaçabuçu,PSDB,4351
2016,1,AL,2706901,Pilar,PSDB,8871
2016,1,AL,2707305,Porto Calvo,PSDB,5349
2016,1,AL,2707404,Porto de Pedras,PSDB,3407
2016,1,AL,2707503,Porto Real do Colégio,PSDB,5377
2016,1,AL,2707800,Roteiro,PSDB,139
2016,1,AL,2708501,São Luís do Quitunde,PSDB,4381
2016,1,AL,2708709,São Miguel dos Milagres,PSDB,2488
2016,1,AL,2709004,Tanque d'Arca,PSDB,988
2016,1,AL,2709152,Teotônio Vilela,PSDB,12827
2016,1,AL,2709202,Traipu,PSDB,6572
2016,1,AL,2707909,Santa Luzia do Norte,PSDC,174
2016,1,AL,2705705,Olho d'Água das Flores,PSL,106
2016,1,AL,2707701,Rio Largo,PSL,160
2016,1,AL,2709103,Taquarana,PSL,63
2016,1,AL,2700300,Arapiraca,PSOL,1801
2016,1,AL,2701407,Campo Alegre,PSOL,140
2016,1,AL,2704302,Maceió,PSOL,12924
2016,1,AL,2705705,Olho d'Água das Flores,PSOL,48
2016,1,AL,2707107,Piranhas,PSOL,111
2016,1,AL,2707701,Rio Largo,PSOL,2951
2016,1,AL,2709301,União dos Palmares,PSOL,1734
2016,1,AL,2700102,Água Branca,PT,118
2016,1,AL,2700409,Atalaia,PT,508
2016,1,AL,2702900,Girau do Ponciano,PT,288
2016,1,AL,2703304,Inhapi,PT,4519
2016,1,AL,2703601,Japaratinga,PT,600
2016,1,AL,2703809,Joaquim Gomes,PT,332
2016,1,AL,2704302,Maceió,PT,10267
2016,1,AL,2705804,Olho d'Água do Casado,PT,3120
2016,1,AL,2706307,Palmeira dos Índios,PT,3087
2016,1,AL,2708204,São Brás,PT,1520
2016,1,AL,2703007,Ibateguara,PT do B,4907
2016,1,AL,2703809,Joaquim Gomes,PT do B,47
2016,1,AL,2706703,Penedo,PT do B,519
2016,1,AL,2708808,São Sebastião,PT do B,623
2016,1,AL,2709004,Tanque d'Arca,PT do B,170
2016,1,AL,2701001,Boca da Mata,PTB,6177
2016,1,AL,2701407,Campo Alegre,PTB,2926
2016,1,AL,2702900,Girau do Ponciano,PTB,13279
2016,1,AL,2707503,Porto Real do Colégio,PTB,2330
2016,1,AL,2708303,São José da Laje,PTB,5496
2016,1,AL,2704302,Maceió,PTC,1935
2016,1,AL,2707800,Roteiro,PTC,375
2016,1,AL,2707909,Santa Luzia do Norte,PTN,1153
2016,1,AL,2702009,Coité do Nóia,PV,3072
2016,1,AL,2709004,Tanque d'Arca,PV,320
2016,1,AL,2709400,Viçosa,PV,441
2016,1,AL,2704104,Lagoa da Canoa,REDE,53
2016,1,AL,2707800,Roteiro,REDE,239
2016,1,AL,2700805,Belém,SD,44
2016,1,AL,2702900,Girau do Ponciano,SD,28
2016,1,AL,2703759,Jequiá da Praia,SD,2751
2016,1,AL,2705705,Olho d'Água das Flores,SD,119
2016,1,AL,2706406,Pão de Açúcar,SD,29
2016,1,AL,2707503,Porto Real do Colégio,SD,1094
2016,2,AL,2704302,Maceió,PMDB,159542
2016,2,AL,2704302,Maceió,PSDB,241977
2016,1,AM,1300144,Apuí,DEM,4529
2016,1,AM,1300680,Boa Vista do Ramos,DEM,2549
2016,1,AM,1301852,Iranduba,DEM,10497
2016,1,AM,1301951,Itamarati,DEM,2568
2016,1,AM,1302553,Manaquiri,DEM,142
2016,1,AM,1303106,Nova Olinda do Norte,DEM,405
2016,1,AM,1304203,Tefé,DEM,449
2016,1,AM,1304237,Tonantins,DEM,498
2016,1,AM,1300631,Beruri,PC do B,152
2016,1,AM,1302553,Manaquiri,PC do B,195
2016,1,AM,1303809,São Gabriel da Cachoeira,PC do B,1062
2016,1,AM,1303908,São Paulo de Olivença,PC do B,721
2016,1,AM,1304062,Tabatinga,PC do B,340
2016,1,AM,1300201,Atalaia do Norte,PDT,1707
2016,1,AM,1302306,Jutaí,PDT,4675
2016,1,AM,1302603,Manaus,PDT,27506
2016,1,AM,1303403,Parintins,PDT,3598
2016,1,AM,1303536,Presidente Figueiredo,PDT,8619
2016,1,AM,1304237,Tonantins,PDT,257
2016,1,AM,1304401,Urucurituba,PDT,58
2016,1,AM,1300805,Borba,PHS,2374
2016,1,AM,1301100,Careiro,PHS,3599
2016,1,AM,1302009,Itapiranga,PHS,161
2016,1,AM,1303809,São Gabriel da Cachoeira,PHS,2633
2016,1,AM,1304005,Silves,PHS,1542
2016,1,AM,1302009,Itapiranga,PMB,88
2016,1,AM,1303569,Rio Preto da Eva,PMB,407
2016,1,AM,1304062,Tabatinga,PMB,67
2016,1,AM,1300029,Alvarães,PMDB,2464
2016,1,AM,1300060,Amaturá,PMDB,2477
2016,1,AM,1300086,Anamã,PMDB,3167
2016,1,AM,1300102,Anori,PMDB,4655
2016,1,AM,1300201,Atalaia do Norte,PMDB,1668
2016,1,AM,1300409,Barcelos,PMDB,2009
2016,1,AM,1300508,Barreirinha,PMDB,5590
2016,1,AM,1300631,Beruri,PMDB,6114
2016,1,AM,1300839,Caapiranga,PMDB,3268
2016,1,AM,1301001,Carauari,PMDB,7093
2016,1,AM,1301100,Careiro,PMDB,2338
2016,1,AM,1301159,Careiro da Várzea,PMDB,6896
2016,1,AM,1301308,Codajás,PMDB,3769
2016,1,AM,1301407,Eirunepé,PMDB,4984
2016,1,AM,1301506,Envira,PMDB,3472
2016,1,AM,1301605,Fonte Boa,PMDB,6208
2016,1,AM,1301704,Humaitá,PMDB,8982
2016,1,AM,1301852,Iranduba,PMDB,5439
2016,1,AM,1302108,Japurá,PMDB,1900
2016,1,AM,1302207,Juruá,PMDB,2580
2016,1,AM,1302405,Lábrea,PMDB,11390
2016,1,AM,1302504,Manacapuru,PMDB,12259
2016,1,AM,1302553,Manaquiri,PMDB,6761
2016,1,AM,1302702,Manicoré,PMDB,8036
2016,1,AM,1302801,Maraã,PMDB,3725
2016,1,AM,1302900,Maués,PMDB,1375
2016,1,AM,1303007,Nhamundá,PMDB,5377
2016,1,AM,1303106,Nova Olinda do Norte,PMDB,6501
2016,1,AM,1303205,Novo Airão,PMDB,224
2016,1,AM,1303304,Novo Aripuanã,PMDB,1919
2016,1,AM,1303403,Parintins,PMDB,12773
2016,1,AM,1303502,Pauini,PMDB,2498
2016,1,AM,1303569,Rio Preto da Eva,PMDB,1584
2016,1,AM,1303601,Santa Isabel do Rio Negro,PMDB,2520
2016,1,AM,1303957,São Sebastião do Uatumã,PMDB,2002
2016,1,AM,1304005,Silves,PMDB,2183
2016,1,AM,1304104,Tapauá,PMDB,3721
2016,1,AM,1304203,Tefé,PMDB,6819
2016,1,AM,1304260,Uarini,PMDB,2146
2016,1,AM,1304302,Urucará,PMDB,5641
2016,1,AM,1301209,Coari,PMN,1514
2016,1,AM,1301506,Envira,PMN,153
2016,1,AM,1303700,Santo Antônio do Içá,PMN,5
2016,1,AM,1304203,Tefé,PMN,9600
2016,1,AM,1304260,Uarini,PMN,2158
2016,1,AM,1300904,Canutama,PP,3209
2016,1,AM,1301209,Coari,PP,21360
2016,1,AM,1301704,Humaitá,PP,1694
2016,1,AM,1302009,Itapiranga,PP,2149
2016,1,AM,1302504,Manacapuru,PP,13618
2016,1,AM,1303205,Novo Airão,PP,1009
2016,1,AM,1303536,Presidente Figueiredo,PP,144
2016,1,AM,1304005,Silves,PP,261
2016,1,AM,1304237,Tonantins,PP,3347
2016,1,AM,1300144,Apuí,PPS,181
2016,1,AM,1301209,Coari,PPS,1218
2016,1,AM,1303205,Novo Airão,PPS,1273
2016,1,AM,1300300,Autazes,PR,3072
2016,1,AM,1300607,Benjamin Constant,PR,9694
2016,1,AM,1300805,Borba,PR,1134
2016,1,AM,1301100,Careiro,PR,1311
2016,1,AM,1301209,Coari,PR,4549
2016,1,AM,1301407,Eirunepé,PR,596
2016,1,AM,1301506,Envira,PR,239
2016,1,AM,1301654,Guajará,PR,2292
2016,1,AM,1301803,Ipixuna,PR,146
2016,1,AM,1302207,Juruá,PR,82
2016,1,AM,1302603,Manaus,PR,257698
2016,1,AM,1303569,Rio Preto da Eva,PR,1479
2016,1,AM,1303809,São Gabriel da Cachoeira,PR,1124
2016,1,AM,1303957,São Sebastião do Uatumã,PR,1556
2016,1,AM,1304005,Silves,PR,387
2016,1,AM,1304104,Tapauá,PR,2085
2016,1,AM,1300631,Beruri,PRB,190
2016,1,AM,1301407,Eirunepé,PRB,509
2016,1,AM,1302603,Manaus,PRB,115770
2016,1,AM,1303809,São Gabriel da Cachoeira,PRB,1982
2016,1,AM,1300029,Alvarães,PROS,3567
2016,1,AM,1300086,Anamã,PROS,2448
2016,1,AM,1300144,Apuí,PROS,2363
2016,1,AM,1300300,Autazes,PROS,9729
2016,1,AM,1300409,Barcelos,PROS,462
2016,1,AM,1300508,Barreirinha,PROS,2041
2016,1,AM,1300904,Canutama,PROS,3202
2016,1,AM,1301001,Carauari,PROS,5439
2016,1,AM,1301100,Careiro,PROS,7105
2016,1,AM,1301209,Coari,PROS,10218
2016,1,AM,1301308,Codajás,PROS,3391
2016,1,AM,1301407,Eirunepé,PROS,7618
2016,1,AM,1301506,Envira,PROS,3687
2016,1,AM,1301654,Guajará,PROS,2172
2016,1,AM,1301704,Humaitá,PROS,10752
2016,1,AM,1301803,Ipixuna,PROS,3051
2016,1,AM,1301902,Itacoatiara,PROS,5788
2016,1,AM,1302009,Itapiranga,PROS,2857
2016,1,AM,1302108,Japurá,PROS,294
2016,1,AM,1302207,Juruá,PROS,2391
2016,1,AM,1302306,Jutaí,PROS,4287
2016,1,AM,1302504,Manacapuru,PROS,14427
2016,1,AM,1302900,Maués,PROS,9262
2016,1,AM,1303007,Nhamundá,PROS,5413
2016,1,AM,1303106,Nova Olinda do Norte,PROS,5643
2016,1,AM,1303205,Novo Airão,PROS,1951
2016,1,AM,1303304,Novo Aripuanã,PROS,1328
2016,1,AM,1303502,Pauini,PROS,2328
2016,1,AM,1303569,Rio Preto da Eva,PROS,5551
2016,1,AM,1303601,Santa Isabel do Rio Negro,PROS,170
2016,1,AM,1303700,Santo Antônio do Içá,PROS,5119
2016,1,AM,1303809,São Gabriel da Cachoeira,PROS,3777
2016,1,AM,1303908,São Paulo de Olivença,PROS,7431
